Name,Log2FC_PrimCom
NUB1,0.17047095910784826
PGM3,0.1149762849021995
RWDD2A,-0.050404596837951704
CLK1,0.18458314183891336
POLR3B,0.3490067649778023
ANGEL1,0.48065054739241736
RNF14,0.25039383091982437
DNASE1L1,-0.514123483100841
DDX11,0.21745715393435205
HEBP1,0.08599845606765671
MAMLD1,0.1912167664557917
CD6,-0.11339513562426981
TACC3,-0.12380897922544268
UFL1,0.3615737351318148
POLA2,-0.11159635140485491
ZC3H3,-0.19220263812961172
CAPN1,0.02851633957959554
ACP3,-0.3011634836059114
MDH1,0.17812830031615265
SLC30A9,0.4100874558489812
MTMR11,-0.8319376202511433
COX15,0.24731067732779463
CCDC88C,-0.45449593698655905
YAF2,0.2930059030650919
ZMYND11,0.6653377379465372
WAS,-0.7580929058794094
DPEP1,0.4459594633768004
BID,-0.5852088672943201
NPC1L1,0.20059330686192936
XYLT2,0.4616828556064926
NUDCD3,0.3474212297901082
CHDH,0.1027466541189756
GLT8D1,0.21400434408356334
ATP2C1,0.7282312440505848
IGF1,-0.0877537458811031
SLC38A5,0.3569332713325515
RALBP1,0.46821740732286216
RUFY3,0.0946660449438579
CNTN1,0.7801059020492546
SLC11A1,-0.719440048702916
WWTR1,-0.0581730907029303
AGPS,0.45133362523639875
STEEP1,0.20993969438440743
TTC27,0.6215843890751116
ZNF582,0.5810059868408042
PHLDB1,0.28032843890746956
MARCO,-1.1300650826528529
PRDM11,0.36932394096906657
SNAI2,0.026828632720247592
CD74,-0.29701055440847896
HGF,0.06076460430242089
ZRANB1,0.3976501706724774
NCDN,0.37453358856213104
ADGRA2,-0.42959367630078504
ZFP64,0.5009174349361848
MNAT1,0.6416528095704072
SAMD4A,-0.9299746875141499
RUNX3,-0.10929439182199677
MRE11,0.517719911611358
PLEKHB1,-0.10995221970612694
SERPINB1,0.10212215900010663
SLC7A9,0.40715385054091846
SPAST,0.19058926930226147
NRXN3,0.4644763359541076
OSBPL5,0.11514919559609499
AQR,0.5479283862636836
CPS1,0.3896857851344001
FHL1,0.29090435195585734
RTF2,-0.21052322911234916
NLRP2,0.21339836162842016
SLC45A4,-0.3059713819597738
RNF10,0.06275735868371435
ZNF839,0.28551564424201753
ZDHHC6,0.19531801983779065
GRAMD1B,-0.08859264124545933
RNH1,-0.7288078368712702
NDUFS1,0.39710634359690333
RB1CC1,0.346761505037324
ERP44,-0.5437847470089241
ALAS1,-0.0015593857249464802
BIRC3,-0.3472009534498632
AKAP11,0.3284841481733822
GLRX2,0.233012158258392
SNAPC1,0.4145962429978918
DERA,0.044051765432691445
STRAP,0.42531716789167806
ABCC2,0.3822543513638175
DEF6,-0.07351769875673617
PLEKHO1,-0.23243487193830079
GCLM,0.04381456749594152
UBR2,0.11182220233138593
EHD2,0.24694809188493377
DEPDC1,-0.18206231878343676
CCDC28A,0.22981765456758038
RRAGD,0.21246031131711418
HSF2,0.32358873428773616
PHF20,0.2714710703419103
HSD17B6,0.2501447774544394
NR1H3,0.4844260956924762
TYMP,-0.6978585954038328
NCAPH2,0.05313898237837648
TOMM34,0.5937909773454365
SEC63,0.039915619816702205
KPNA6,0.6320837043186928
VIM,-0.11639766775092542
FAS,-0.38496574406022716
RNASET2,-0.3101727765099483
CD44,-0.1760962724133924
KCNG1,-0.392501171760059
AGPAT4,0.07516565107358554
SLAMF7,-0.5166612304035659
BTN3A1,-0.10488914607551325
MIPEP,0.5630300770464736
PRKCH,0.22388215010186222
INSRR,0.5955826389933048
IFNGR1,-0.7466178726820994
B4GALT7,0.3247411061670317
SH2D2A,0.3434698499707465
VRK2,0.271680251727555
TNFRSF1B,-0.6916200075084022
VEZT,0.9928682538726719
POU2F2,-0.7479886874313885
BRD9,0.17203829072376733
SNX1,0.11715233271370758
TBPL1,0.1959288342934913
ARNTL2,0.3310958663906276
BCLAF1,0.3637131103664754
SLC39A9,0.22708860022462368
TFB1M,0.7110783748277751
RABEP1,0.3720204796770731
HMGB3,0.30976069472902623
NUP160,0.46688783017527885
BAK1,-0.15895436489626366
IKZF2,0.4851197293360285
GRN,-1.0571423689739197
FAM13B,0.4118129313228814
ARHGAP31,-0.7715557106282994
CENPQ,0.24330750458444847
SARS1,-0.2785101045354047
RANBP3,0.06309617541264473
ARID4A,0.2553688825182843
EIPR1,0.34826387327625274
PNPLA6,-0.317082686088564
IFT88,0.4947632274052532
ALG1,0.12351031600348164
ZCCHC8,0.15582802903242107
ABCF2,0.33858453681025286
CHPF2,0.27546681989288846
LRRC7,0.06758405022512226
FUT8,0.31785852135538356
UBA6,0.4238049524822321
GAB2,-0.058948170222264014
ATP6V0A1,-0.2969479664408521
PIAS1,-0.13388005677232911
SLC4A7,0.35567096107767504
APBA2,0.18941215842331854
MAP2K3,-0.3213590545770233
CLXN,-0.38821089157245914
TMSB10,-0.45541623813325577
ASTE1,0.47832204519652577
RNF19A,0.24250278638005637
PEX3,0.6953701072103895
GABARAPL2,-0.1150139692566157
SH3YL1,0.7399056435728502
FAM136A,0.7216872365758812
VCL,-0.3533704081018623
DEPDC1B,0.03838649987122681
DAPK2,-0.19533053599335204
NSMAF,0.6572092435191629
ADSS2,0.33026772780244784
STAP1,0.3220810098607743
TIMP2,-0.42025661181912066
RFC1,0.4823924094496913
TBC1D23,0.4240281721802987
CUL3,0.09983264983733062
MYOM2,0.3802521262811811
CYP46A1,0.11482796617401939
ZZZ3,0.6258551527353045
SLC18A1,-0.3554536911462029
USP2,-0.0940467431259025
TUBG2,-0.02712907179890724
FLT4,-0.00019290777321309772
NSUN2,0.29318737258397537
FBXO42,0.2673801335327061
MFAP3,0.48153213430463304
MRI1,0.49202396221057515
METTL1,0.45607812756014254
AGA,-0.18826491849508112
PI4K2B,-0.11486398943071661
BOD1L1,-0.011615088927435338
MAT2B,0.22570063714965338
EDC4,0.19026142052390754
TRIO,0.06832165454622206
VCAN,-0.6539182873750384
CLEC16A,0.0157592396833147
MSR1,-0.6995339249123753
CDH1,-0.14525265427895787
MTREX,0.8044137826380131
ZFYVE16,-0.17714841478338514
RIPOR1,-0.375005792486105
RAI14,0.40708747953100094
PNKP,-0.028799646163345967
PHLPP2,-0.25632530624529465
SPDL1,0.2470907780644693
STAU2,0.6537177097529085
SLC66A1,-0.5500273634372475
CTNS,0.322615954629309
RTN4R,0.40526249197439845
PHF23,0.20645620807005174
CDH10,-0.10154671543365995
INPP4A,-0.39461442154453535
RAB27B,-0.003996633070273929
PSMA4,0.0023961401671240127
MYO16,-0.2630742853223048
LSG1,0.5834700604543442
PARP3,-0.2001373609528971
TNC,-0.12826225536909885
THAP3,0.33053226673268565
RIPOR3,0.11031694046714022
TDP1,0.24854276978064235
AIFM2,-0.24531858129833745
SPATA7,1.03485633115597
MED17,0.7514615427936244
RETSAT,-0.06243358144414428
CAPG,-0.5455828812859389
AP2S1,-0.5331569423144314
TG,-0.1597023609295163
ADAM28,0.18592069219007057
DCUN1D1,0.6666406128550975
JADE2,0.4930219167383137
LCP2,-0.6888878873973453
TRIT1,0.7384868327703323
ADRB1,-0.1047800427725013
CUL7,0.5893765789063958
CTNNA1,-0.1676751413389671
PHKA2,-0.12531873261505508
CNTLN,-0.11455251311255787
EPHA3,0.11008681203797233
HSPA5,-0.24918660166457063
DSG2,0.08866428091498363
GEMIN8,0.814707372720196
OFD1,0.44514235769882027
GPM6B,0.32188985707818746
PREX2,0.2951738999541927
WDR37,-0.2008261709736059
YTHDC2,0.15034092528877344
CTPS2,0.7183687418733157
ATP6V1H,0.12863207077513159
POLR2B,0.5664634047419863
FAM214A,0.6961675748325685
ARAP2,-0.19976370391872308
TPR,0.35964020208959346
CP,-0.006255455578963774
KATNIP,0.10793974550698424
DTNBP1,-0.08382356165408482
ANO2,0.08911772353676488
C12orf4,0.04397586304144651
SCML1,-0.7361269178045942
WWC3,0.012559264707867652
ARHGAP6,-0.34608141704003437
FAM184B,0.31646327566129456
MAP4,0.13277267730790687
GOPC,0.6078655114722963
USP28,-0.054237453455098825
HDAC9,-0.39181766264825363
TSPAN17,-0.15675039120457462
NOP16,0.5766345993842655
CC2D2A,-0.44592857514423656
RRM2B,0.12943249991052988
ZNF800,0.1838745252767827
TNFRSF17,-0.2702523376327568
SNX29,-0.07965420880933057
MRPS10,0.37949807212525344
RSF1,0.4721804180682426
VPS13D,-0.01127503431044186
CELF2,0.06386142601787878
FAM120A,-0.20632968869171386
R3HDM1,0.5431017838142886
COL9A2,-0.2795722159040378
KITLG,0.04059097588589056
ERCC8,0.718207900884764
ADAMTS6,0.24257290154344885
H6PD,-0.11554191855956313
VAMP3,-0.7360655284958775
PER3,-0.1763321483993982
UTS2,-0.42271245837539495
TNFRSF9,-0.42206237788123585
LTBP1,0.18467606063674485
RCN1,0.15800240739349178
ELN,-0.047879651656704
RFC2,0.08542281334978903
ARID1B,0.7726302451360754
CLPTM1L,-0.06168843139076961
NEDD4L,-0.13506539509897889
FOXP3,-0.3032158462796736
PPP1R3F,0.2947320387732862
HEXB,-0.9567449132606912
PTCD2,0.7246490123541898
NEXMIF,-0.26545982807922636
JKAMP,0.1595026340727516
DKK3,0.1292954007072719
ARHGEF5,-0.07109986793416195
NFE2L3,-0.13607954558275276
MCUR1,0.520504030046204
LIMA1,0.6518962003544475
LETMD1,0.5523085296622074
SLC4A8,-0.27070567519290006
LAMC3,0.2882505564983388
PTGER3,-0.04791889434504479
TNIP3,-0.3079171504629489
MAPK9,0.25781259097898607
COL23A1,0.023360511168617072
BCAR1,-0.24905938978032582
FHIP1B,-0.5833686451118064
HERPUD1,-1.1192995368311898
HOMER3,-0.1723527050791275
RAD51,-0.18940770389965575
POLQ,-0.196638183402962
PIK3CB,0.20285644237207653
CYBA,-0.39905886222853126
THOC3,0.47294804157232356
HEBP2,-0.11789528149978769
MPHOSPH9,0.48975505024168176
PLEKHA5,0.5704880753238096
SIKE1,0.5304104162196873
RRP12,-0.5547568463006202
FNIP2,-0.3845520720504346
MSMO1,0.33319839730821044
TTC17,0.46230745799264283
FOXN3,-0.21924803670137438
METTL24,0.27943343060628806
AKR7A2,-0.03482847178773186
MRTO4,0.49651022129931915
USE1,0.41604143425688356
MCF2L2,0.4929552862737762
LAMA3,0.3401847598237231
AP5M1,0.5003745729093692
ANAPC4,0.5504721180405483
KCNQ1,-0.5872586127184931
TRAPPC3,0.06063983803714244
THRAP3,0.43765609937865557
PHPT1,-0.029185330613819473
LY75,0.31153778098346063
ARID4B,0.43006146989867106
OPN3,-0.0712025532135595
SDCCAG8,0.6969346530317626
HHAT,0.17585797190286023
KIF1B,-0.44405313627654697
FOXC1,0.5625427483584927
TBC1D22A,-0.1967765832619513
SYNE2,-0.3047698762409119
PLEKHH1,-0.326469361902492
ATP9A,0.3029181682555934
FAM168A,0.22621946650409752
RELT,-0.48440987490976795
GALC,-0.19670361400347194
NOP58,0.6146688593530262
SZRD1,-0.05131314248418556
KCNH2,0.1394278841503078
CUL1,0.022186259710476386
FAM114A2,0.40738739015612113
CYFIP2,0.23808720177709874
TAB2,0.08184094043778821
GINM1,0.11376378444808734
EIF2AK2,0.4009049576246599
USP36,0.2303957058323894
KMT2C,0.08192533560077686
CCDC85A,0.5216306274872321
PUM2,0.6928231071909848
MRPL43,0.48524975944750653
ITIH4,-0.11200716341162734
ITIH1,-0.49722587021346715
HPF1,0.21808751165785106
ZFR,-0.15548675910042356
ZNF280C,0.5324482162155303
TRAF1,-0.09803415877567946
RC3H2,0.6225711699697102
IL17RB,0.23369441201680524
TRAF3IP2,0.393033900269205
GYG2,0.43399666405533194
DCBLD2,0.48876536088030303
SOAT1,-0.971225785141608
PKP2,-0.2958505537105846
MSH4,0.21835752554990687
GDI2,0.1856957715700943
PRDM1,-0.11628491116642364
ATG5,0.5416476023228327
TMCC3,-0.45658794829877597
PITHD1,0.4863305962219114
MTA3,-0.06626599693191836
USP13,0.2946698626688218
ATP11B,-0.07317280511686473
CDK14,0.21020983038340382
SEC61A1,0.026479704301605185
PPP1R12A,0.38022037380893764
RASGRF1,0.20655832002546687
CAMK2B,0.08412753039537098
CROCC,-0.02014269709872398
POLR3E,0.6316561082442625
ATP2B4,-0.035522836286540675
ZC3H11A,0.5792830366790811
RIOK2,0.47257867697682865
YIPF1,-0.2498109451864784
NDC1,0.37142895908651974
DGKG,-0.24366650301491796
FLYWCH1,-0.021383283966670916
UNKL,0.24163807657361389
TBXAS1,-0.173661949413574
PARP12,-0.30570000379825013
ALDH18A1,0.41123855991939545
TARBP1,0.5984659353071873
GATB,0.782220507873091
MXD1,-0.47199235471637
CDK17,0.7851570200526606
DNAJC25,0.13629039632750523
SLC2A3,-0.567502527850064
PSD,0.19839000395726528
CTDP1,0.10611224694177891
YBX3,0.07557068294540616
STYK1,0.014213636001639518
WNK1,-0.18546496141862276
CCAR1,0.7550362302136787
OGFR,-0.8675273796547577
GNA15,0.6878671136096324
CREB3L3,0.0014454849163193107
PIGV,0.7970021900028252
PTPRU,-0.4189344258411168
SNRNP40,0.3677616083001235
COL11A1,0.14476535859651524
QSER1,0.17686059974439888
MPC1,-0.14322881078997707
ACAA1,-0.24645321661178962
BCAT1,0.3959961291518353
HDAC7,0.07787689043980829
LZTS1,0.17779501599439143
SPAG4,-0.20673232962291332
NCKAP1,-0.25429561139622775
MRPS35,0.4643226485495836
GUCY1B1,0.18975457271234344
SFSWAP,0.2699092740443461
TNK2,-0.0956177212405044
MON2,0.4465732671316284
GPBP1,0.6660933315726385
DGAT2,-0.6670624127264795
ZNF112,0.2871053203729129
CS,0.26051848077251155
LTK,0.23628258461235777
MRPS24,0.026482143769967048
ELMO2,-0.7261606226165311
WAPL,0.5499110690216539
VMP1,-0.41976851707778245
APPBP2,0.6177557951141367
POLD1,0.09335180102635021
SEZ6,-0.13704413938061696
EIF4B,0.3782705863563911
SLC6A16,-0.17751713455558568
BICRA,-0.09781567532695566
SPHK2,0.07626448451217123
CA11,0.0357900909633324
ISOC2,0.15062112316290338
U2AF2,0.466453757930854
EPN1,-0.3224226512421376
MED29,-0.053823555565223474
AHRR,0.18647321505963307
ZNF275,0.4283011839395621
MTMR1,0.2493352989424989
GPC1,-0.14285374877109963
ADCK1,0.04572186431910761
HAGH,-0.239655259513708
RNF4,0.543845220834689
CASP8,0.38276480824117737
LIMCH1,-0.055329710785611975
INTS13,0.7803597506667822
TM7SF3,0.637835135232114
SPA17,-0.4366436202059814
TSPAN32,0.06428488884548794
ST3GAL6,-0.127578381120634
ATP2C2,-0.15281497720236684
NGFR,-0.10822824590382203
TAF2,0.5249326186278719
HIPK2,-0.32727097899794766
TNPO3,0.07698905330404918
RFXANK,0.4121459594143732
TMEM161A,0.6053430304530792
LPAR2,-0.17459744019886128
CTSA,-0.43791931458784444
SUGP2,0.2533460980613838
SLC12A2,0.6385869213159815
SNX24,-0.35151507690652106
CNN2,-0.1802869640695168
ABCA7,-0.3008991053449206
SNCAIP,0.667286085631868
DDX20,0.3877309113849322
BTBD1,0.2381555290636985
FAR2,0.25781608567301667
CHI3L2,-0.41940040685848323
SBNO2,-0.402932002002554
PMS1,0.6113567001421707
HMG20B,0.3946180104733152
CALCRL,0.225637265142386
TAF11,0.6067428596670641
ANKS1A,0.11651017946924537
AP3D1,-0.08009641874749951
ZNF76,0.3376511993431079
SLC9A3R2,-0.14613700457226567
NTHL1,0.5177730306007975
UHRF1BP1,0.39552850381211635
GNAI3,-0.20222739244344592
IPO5,0.5229710647680962
OAT,-0.04337389872454427
WDR3,0.7291089008879927
PKN2,0.3565261620778833
WDR18,0.43798416344482133
TRAM2,0.019254035268295555
NTN1,0.44070142702883014
MCM10,-0.12308829000861879
DGKA,-0.18302082758061425
ANKRD44,-0.7396665109175025
KARS1,0.5658062899202794
ADAT1,0.35737933445219944
PDIA5,0.1961902999486958
TBC1D22B,0.2847187587789757
NDUFB4,0.2160913505869112
SPEN,0.0670780609807489
MYLK,-0.19553186701512978
ZC3H15,0.4228358382360549
MAP2K4,0.24889021078552706
PACC1,0.27862350635144134
SLK,0.28932845846173777
CYB5R4,0.008784083755545798
COL17A1,-0.3257719028728849
GSTO2,0.28569146315058086
SEC61A2,0.5303046247148949
PRKCQ,0.5027626934850239
TLE2,-0.03183389520530446
ASB1,0.17288195117276692
FAM107B,-0.41250400826136574
ME1,-0.27710936759022897
TBC1D1,-0.4166525044880317
CDK13,0.37127901889080434
MTHFD2,-0.1803627837420526
SLC9A7,0.3097359166618021
FOXJ2,-0.05542379553078906
YBX1,0.014024256430932738
PDE4A,-0.786747843728705
PPP2R5A,-0.07254757845807798
ELAVL1,0.36255644592901326
TIE1,0.37596349432811443
DIP2B,0.45434195531411625
SMARCD1,0.6632384540372833
KDM4A,0.4907168601392119
NFYC,-0.23460386981446127
ZMYND12,0.16259181215046928
SLC9A3,0.7445420634353548
ASPM,-0.20618662281427422
CD84,0.11238990344983431
ELOVL1,-0.26840967423016904
SPI1,-0.6284945519564619
POLR1H,0.5983803025394656
MPPED2,-0.5743827341775651
ZBTB11,0.1357097346966185
ATXN3,0.5849056587127535
GOLGA5,0.10322887588246
FGFR2,-0.01606240488362505
LRRC40,0.5135713015522506
ISOC1,0.5049457279354633
EML1,-0.08181122378110017
TRMT11,0.8292302044206723
THUMPD1,0.3222375507170788
MSANTD3,0.41456655552963473
KIF26A,0.29271153332091726
ATG2B,0.5487166676972852
ARFGEF1,0.2620632428297706
ZFAT,0.4715677560290181
MTFR1,0.42321311473663265
STAG3,-0.021531106446395297
FECH,0.23089574994177844
MYO9A,0.6751401657584287
DDX3Y,0.18275625029165002
PFKP,0.2153328705252892
IDI1,-0.12868872271307727
SP100,-0.20364512200414892
KLF6,-0.06621416421883274
PLPP1,0.3800182733323176
NEO1,-0.15573216372679458
TRAM1,0.10108023225053399
PHKA1,0.2607975346180596
TNFRSF1A,-0.021731814696329586
CACNB1,-0.34809208042242806
EVI5,-0.5842787885046764
STOML1,0.26302972580136647
PKM,-0.7258255373137077
DHX29,0.28097728652782245
DNTTIP2,0.30496343856071256
METTL22,0.175857654670222
TP53BP1,0.7470768203485252
TRO,0.11974068278245296
RRP15,0.6207226068636316
RHOA,-0.46976995388491277
DHX8,-0.039071889305451545
PMS2P4,0.3026925859270563
PRKCZ,-0.11002600043618936
ZFY,-0.03954554863541071
IARS2,0.13736743725296507
SYT1,-0.5189727480881633
NAV3,-0.1362369270936329
IDH3G,-0.2222265623098172
ROGDI,-0.1686532557396775
PDZD4,-0.21406987746822545
ROCK1,-0.15418629250021024
CBFB,0.16285671821235756
PDK3,0.018778153289774564
HYAL2,0.11081008907611051
HDAC4,-0.4267121269672986
RASSF1,0.43460228976682663
FGFR3,0.22985543369953298
IFI35,-0.5250644613570413
HEATR6,0.4330482301834748
COASY,0.08280248681175187
PLEKHH3,-0.0786084342154034
MEF2A,-0.17415657394177295
OTUD5,0.4197550640018839
TFE3,-0.4998097700308804
TBC1D25,0.17015225049628424
ACSL4,-0.36037857681105395
INPP5A,0.17479756863906953
GPKOW,0.30641465779787025
GRIPAP1,0.009165269143502072
FTSJ1,0.4440813441176228
PRR11,-0.5006521872078316
REEP1,0.07004284630422974
ATP11A,-0.3357845592146794
POLR1A,0.49947814242087646
LAPTM4A,0.26374768447214286
TTC7A,-0.36870630613121347
IP6K2,0.8802743222077282
SRBD1,0.8218866992252059
KIF2A,0.5773387542727948
