Name,Log2FC_PrimCom
HSPE1,0.6098992948386017
IL18R1,0.4086207273866
AZU1,-0.5569373134488876
PPP1R7,-0.11763900974234882
PASK,-0.020059602945313563
PLEKHB2,-0.5758776224000252
GORASP2,-0.02156510617749408
CEBPZ,0.7178539649761563
PRKD3,0.04122654681139125
SLC1A4,-0.5599745814191831
ORC2,0.892450323899535
COX7A2L,0.2443973842156383
PLEK,-0.1807913666407803
PRTN3,-0.31227140881180593
VAX2,0.1512184896234065
MSH6,0.4393413697987493
PLEKHA3,-0.16847995086659023
SPR,-0.26843829556272064
CLCN6,-0.21987938213203284
ENO1,-0.47542889423385676
CDC7,-0.7252285260084395
BCL9,0.035928177915181915
TMEM59,0.06111975992497564
WDR77,0.16700101787685082
C1orf21,0.025828827960166487
MFN2,-0.2112995323873913
MIIP,0.32228517303200077
SLC35D1,-0.0921334551137924
WARS2,0.6741134324899437
AKR7A2,-0.299650870319676
EBNA1BP2,0.6850064105496642
VAMP4,0.10277511728957948
SYF2,0.21891181209045257
DHDDS,-0.5622450738199536
MMP8,-0.4402467415539122
APOA1,-0.0820369563152289
ATIC,0.23983153423665723
TTR,-0.27607605141073355
TBPL1,-0.05463180220606312
ZC2HC1B,0.11971673919804537
FBXO30,-0.17250348501601995
ADAT2,0.6835402317249356
PMFBP1,0.060182627187193694
MED28,-0.017673166171239638
SOGA1,0.04857968188568813
PKD2,0.25560458602409336
ABCG2,-0.4769771719730412
STBD1,-0.16442950452319086
ELL2,0.24610261675940498
GLRX,-0.23695556788089345
NDUFB3,0.11828692686738351
YWHAQ,0.19925051835706703
CPSF3,0.32908629731998845
DDX55,0.1663025485615624
CCDC92,0.13464926667368213
FKBP15,-1.0123130383923844
VPS4B,-0.13324172048571242
SERPINB10,-0.8163300299994396
ADCK1,-0.32364333436574766
NEK9,-0.1374224828834055
ACYP1,0.7976764512072424
NPC2,-0.3724770031288581
IRF2BPL,-0.11935726178096856
ACOT2,0.44385553518549425
FLVCR2,-0.2491256016653325
SLIRP,0.36520136233730816
PAPOLG,0.448993178730516
TP53I3,-0.13244306775244924
RHOQ,-1.1604121978088662
TMEM214,-0.07057674882671129
ATAD2B,0.04009908321653601
FAM98A,0.016836735478164493
YIPF4,-0.27505139662519196
AFTPH,-0.5048803371001338
LGALSL,-0.08655112049537507
CRIPT,0.1590185926396195
SLF2,-0.24407652407991506
HELLS,-0.07145039306478909
HOXB8,-0.1680553430118248
HOXB5,-0.49054472181644343
BNIP1,0.0831543211292231
DUSP1,-0.13062569413964556
ARAP3,-0.8269153070710733
MSANTD2,-0.22259822843408575
PDZD11,0.7378338924360999
NUDCD1,0.3723292921219217
CCDC77,0.16520506303988308
UFM1,0.08435590958712798
ELF1,0.660558736331498
PFN2,0.09279905652094157
NFYB,0.02167803319886222
WASHC3,-0.15739491888295895
SLC39A14,0.1050715419120916
SORBS3,-0.2398539548842566
PPP3CC,-0.0420627846099511
TARDBP,0.5605914642144658
COIL,0.2587899478366065
FAM117A,0.8342887238536917
ZNF141,0.36611342265378016
