feature,delta_z
PRICKLE2-AS1,0.32371123864370455
U3,0.23307492406429892
LINC00994,0.27750513892858797
PRICKLE2,0.7283812932199014
PRICKLE2-AS2,0.35153117066343986
RP5-890O3.9,-0.313512017865106
TSSK3,-0.4892252038876229
PRICKLE2-AS3,0.2800001862865217
RP11-14D22.2,-0.27935184513319866
ADAMTS9,0.683582188784066
ADAMTS9-AS1,-0.07166122825349891
ADAMTS9-AS2,0.5414484882461763
FAM229A,-0.6255945171510191
MAGI1,-1.2686164043827135
RP11-88H12.2,-1.1660364505934773
ILF2P1,-0.9373693121812661
MAGI1-IT1,-0.005986035344506927
Y_RNA,0.001591997138693109
RP11-320P11.1,-0.030389222777322533
SLC25A26,0.05720223977262219
BSDC1,-0.47655684397396136
RN7SL482P,-0.059683917278464935
LRIG1,-0.29871920594085527
RP11-814M22.2,0.3112843403392504
KBTBD8,0.6431248860774033
RP11-85I21.1,0.693966266880147
SUCLG2,1.0709347467799526
NDUFB4P1,-0.01223867953221248
SUCLG2-AS1,0.16653778433240676
FAM19A1,-1.4959233706117243
COPS8P2,-1.3208397517426038
RP11-1008M1.1,-1.2389814444918312
PSMC1P1,0.3026799824536776
FAM19A4,-0.8886481298697133
RP11-395N6.4,-0.40512649788307104
EOGT,1.1246143212513595
CTD-2013N24.2,0.5272495314531134
TMF1,1.135461261781435
MIR3136,0.5317707262759896
UBA3,0.1397182405067422
ARL6IP5,0.7575103145357238
LMOD3,-0.9210340677164098
FRMD4B,0.3075500901375624
RBM43P1,0.47743550165431503
LRRC37A12P,0.07604774253143018
RP11-62G11.1,0.3909902942370448
MITF,0.5955832453810884
RN7SL418P,-0.29704299284442637
AC099326.1,0.3701361642768237
LINC01212,-0.4019438590365348
RP11-963H1.1,-0.5645562918574953
UQCRHP4,0.3920275375856483
RN7SL122P,0.21505746133513975
FOXP1,0.5997093163707683
RP11-298C2.1,0.5106981689723971
FOXP1-AS1,0.7039077534785791
MIR1284,0.06926054560529973
RP1-27O5.3,-0.4982748520112442
FOXP1-IT1,0.4354418582056926
RP11-154H23.4,-0.12837580341244284
RP11-154H23.3,0.40155510980527653
EIF4E3,-0.3914119916641202
GPR27,-0.8530075030273802
PROK2,0.700356936810777
AC105265.1,-0.27448593970707447
LINC00877,-0.2627559271587366
ZBTB8B,-0.8131147585041051
RP11-398A8.5,0.2612585074082445
LINC00870,-0.20266740941916897
RP11-433A10.3,-0.2305058796511737
RP11-433A10.2,-0.6719089323948575
AC112219.1,-0.4493539478800532
RP11-447M4.1,0.18033639150716177
RYBP,-0.0668678980285209
ZBTB8A,-0.545793312145175
RP11-654C22.2,0.26789645794311895
SHQ1,0.8558911687262609
RP11-624D20.1,-0.17077484512304525
PSMD12P,0.18013200770456406
GXYLT2,1.1786626304713974
CPTP,-0.15233469809381966
ZBTB8OS,0.34433167090980876
FTH1P23,0.8438205412479519
PPP4R2,0.29380362734405163
RNU7-19P,0.07574791206000081
EBLN2,0.2047557797035045
RNU2-64P,0.7467982354887042
PDZRN3,0.2889202575808525
RNU7-119P,0.14160632498379971
PDZRN3-AS1,0.23291149495918767
CTD-2006M22.2,0.36481574660967103
RP11-20B7.1,0.5461140386928313
RP11-508O18.1,-0.7971852093327266
AKR1B1P2,-0.23929755283746465
CNTN3,-1.2374651164608106
RBBP4,-0.5194918427239876
HNRNPA3P6,0.1438518094299252
MYLKP1,-0.6576480885901617
OR7E66P,-0.46099907175080335
OR7E22P,-0.18627443530282994
OR7E55P,-0.5612116607325387
SYNC,0.45510411367187387
RP11-803B1.2,-0.0561897821223747
LSP1P2,0.4459052557427847
RP11-803B1.3,-0.11589894268330361
ALG1L6P,-0.3738200278432423
FAM86DP,0.43359780375109425
RP11-803B1.8,-0.3230284917859824
ENPP7P2,-0.29470302957040867
SNRPCP10,0.25599301090940424
CTD-2026G6.3,-0.10068781910038735
RPS3AP15,0.15328110522142407
RP11-114B7.6,0.4983658934180385
OR7E121P,0.13902133599749156
UNC93B3,-0.3176726959286471
RP11-413E6.1,-0.16269397616399864
AGGF1P3,-0.37272868795822467
RARRES2P1,0.11705461890962074
FRG2C,0.18249489775095346
DUX4L26,-0.43898715054084747
KIAA1522,0.17774717766171313
LINC00960,-0.37851044376895393
ZNF717,-0.38231865008212385
RN7SL92P,-0.4047235172065533
ROBO2,-0.6895021223739022
RP11-550F7.1,-0.9153036598458295
RNU6-386P,-0.985558915704704
YARS,0.36349861629785024
ROBO1,-0.07476086956281863
S100PBP,-0.10080205179834795
RN7SL751P,-0.14880966650942629
AC117479.1,0.1548428434773474
RP11-47P18.1,-0.2032247463078704
RP11-47P18.2,-1.0029531432951064
FNDC5,-0.934587250194518
RP11-520D19.1,0.1873983071178728
RP11-520D19.2,-0.24139634562226753
RP11-564P9.1,0.3121109678177687
GBE1,1.1857119668431622
SETP6,0.9539949116802002
RP11-142L1.1,-0.8215189738362255
HPCA,-1.5449266267216726
RP11-359D24.1,-0.2581754311325497
RP11-260O18.1,-0.577800984865326
CYP51A1P1,0.4117955807478323
LINC00971,0.3346239588315686
TAS1R3,-0.17315182666093631
TMEM54,0.21857284886323664
CADM2,-1.0100643458549095
MIR5688,0.10568737966544973
AC018361.1,-0.9446902549037064
PRKRIRP2,-1.1553279046065539
RNF19B,0.6571348621179463
VGLL3,0.8320322488940293
PPATP1,0.12588937543386036
LINC00506,-0.3594270805929003
CHMP2B,0.17381139568625883
FKSG48,-0.2896842776012535
RP11-451B8.1,-0.6151703521887717
RNU6ATAC6P,0.2646783759276961
HTR1F,-0.07879349094452637
CGGBP1,-0.06558721452115208
RP11-159G9.5,0.37894104208662394
CBX5P1,-0.8875649320914558
ZNF654,0.4167522401437677
C3orf38,0.2498736605332988
ABCF2P1,-1.0651175591343311
ICE2P2,-0.07588745422204729
EPHA3,0.7125273572096595
RP4-803A2.2,0.3351379273224997
PROSP,0.24262139106860114
PROS1,1.2477753877982507
ARL13B,0.9617868441895645
HMGN1P7,-0.5116288054227013
STX19,-0.3304594589512696
DHFRL1,-0.5121631685378966
NSUN3,0.36492060687783145
RBBP4P2,0.016106385753375384
ARMC10P1,-0.18190776842728568
WDR82P1,-0.45876420972648746
MTHFD2P1,0.7505730317721158
AK2,0.5408278615041162
HNRNPKP4,0.18030931152031754
MTRNR2L12,0.2838986936902095
Metazoa_SRP,0.42951818777969897
EPHA6,-1.23272986551466
RP11-389G6.3,-1.0967552158235045
ARL6,-0.10722795036605076
CRYBG3,0.3091697827334806
RP11-389G6.4,0.17432536441081628
MINA,0.20906721963960073
GABRR3,-0.028963551313855182
AZIN2,-0.5320853000755421
